Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Agricultural land (sq. km),AG.LND.AGRI.K2,,3626200,3627040,3630960,3637300,3648910,3651420,3658950,3659530,3652300,3662060,3680470,3701650,3716092,3711403,3705203,3705480,3706930,3709290,3720510,3719930,3674566,3703203.4,3691607.4,3761403.6,3813238,3849925,3918862,3965475,4018262,4065130,4086750,4106984.8,4191643.8,4265551.979,4338192.494,4413954.655,4480013.866,4571157.592,4628360.499,4622688.715,4632489.657,4638236.482,4647000.604,4648253.696,4479535.861,4486153.188,4489297.057,4459488.416,4455147.335,4458652.219,4467317.566,4470840.313,4476037.11,4472136.808,4472264.125,4483980.616,4495109.736,4495594.144,4481694.903,4491378.41,4484509.82,4477303.446,4480261.214,,
Mexico,MEX,Agricultural land (sq. km),AG.LND.AGRI.K2,,983160,981790,981090,980490,979790,979140,978390,977690,977090,976350,969380,971500,974000,975510,975510,975510,976010,981980,979980,981800,982100,983150,1010200,1010310,1012355,1014410,1025500,1030510,1040500,1051510,1061540,1061770,1061800,1061900,1061950,1063100,1063100,1063250,1063260,1063300,1065500,1065500,1065500,1065700,1065700,1065700,1067000,1033550,1026820,1018070,1013220,1005120,994860,987480,986800,983380,969460,965160,961060,1001424.756,1001258.815,988889.75,985454.116,,
Papua New Guinea,PNG,Agricultural land (sq. km),AG.LND.AGRI.K2,,5070,5170,5210,5500,5500,5470,5680,5870,6070,6240,6480,6580,6770,7040,7260,7450,7580,7830,7930,7970,8030,7950,7920,8070,8280,8560,8620,8870,9060,9280,9330,9420,9710,9780,9940,10160,10230,10640,10810,10880,10930,11030,11080,11230,11330,11510,12120,12450,12670,12670,12860,12860,12860,13050,13220,13280,14050,14050,14050,14050,14050,14050,14050,,
Middle income,MIC,Agricultural land (sq. km),AG.LND.AGRI.K2,,23522711.54,23603680.86,23689578.26,23767533.65,23862138.86,23950575.93,24029525.29,24122842.19,24195996.41,24312008.31,24439735.68,24582864.13,24718600.74,24846238.47,24960009.12,24939671.02,25090552.49,25247283.82,25375150.77,25487700.63,25553975.97,25713733.45,25865139.33,26064559.6,26276576.76,26367300.85,26502164.28,26586121.31,26684925.63,26756574.42,26822571.24,26847836.95,26884103.25,26947953.98,26944031.65,26957893,27088760.29,27126660.29,27174541.8,27185743.13,27178312.34,27198643.07,27054178.77,27079398.19,26940400.8,26962841.97,26998328.99,26946561.57,26948544.46,27032197.6,27036231.72,27072149.09,27104626.85,27082961.16,27137268.29,27132673.92,27118758.87,27137536.17,27124109.7,27204658.31,27223279.69,27198867.51,27114146.15,,
North Macedonia,MKD,Agricultural land (sq. km),AG.LND.AGRI.K2,,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,13070,12970,12960,12870,12900,12830,12910,12820,12350,12420,13340,13010,12620,12280,12240,10760,10630,10130,11190,11180,12670,12600,12610,12620,12650,12660,12640,12650,12620,12600,12570,12510,,
Mali,MLI,Agricultural land (sq. km),AG.LND.AGRI.K2,,316980,317030,317080,317130,317180,317220,317280,317280,317280,317780,317780,317780,317780,318280,318780,320770,320750,320750,320800,320800,320830,320830,320830,320830,321030,321060,321060,321230,321230,321280,321430,322530,331600,352700,354190,366500,376500,376500,376500,386650,393090,396840,407260,396910,403920,404660,405970,408309.703,410561.075,410754.446,412530.663,414445.518,416286.88,417958.601,419533.454,422258.43,423894.459,425988.366,428150.378,430088.653,432366.83,432754.121,432794.888,,
Malta,MLT,Agricultural land (sq. km),AG.LND.AGRI.K2,,180,170,160,150,140,140,140,140,140,140,140,140,140,140,130,130,140,140,140,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,110,110,100,90,90,90,100,100,104,100,93,93,93,93,93,103.3,103.3,103,102.3,102.3,102.3,103.8,103.8,103.8,103.8,91.1,87.5,87.5,82.91,,
Myanmar,MMR,Agricultural land (sq. km),AG.LND.AGRI.K2,,104300,104700,105070,106200,105830,107400,107670,107680,107670,108010,108050,108050,103220,103330,103470,103620,103560,103670,103770,103850,104210,104410,104380,104220,104290,104350,104220,103730,103950,104280,104160,103980,104460,104210,104500,105040,105190,105130,106090,108120,109390,109250,109820,110820,112630,115970,119840,122770,124410,125260,125580,125490,125870,126320,127489.999,127600,130536,130713,129794,129800,129800,129800,129973.32,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Agricultural land (sq. km),AG.LND.AGRI.K2,,2744820,2745530,2749070,2755090,2766600,2768770,2776080,2776320,2768720,2777970,2795890,2816550,2830342,2824843,2818243,2817940,2818810,2820600,2831270,2830110,2784126,2812183.4,2798337.4,2816433.6,2816088,2801075,2817992,2813045,2814212,2808630,2828100,2847254.8,2861453.8,2865214.896,2867808.327,2873603.405,2869635.532,2880832.175,2866537.998,2859500.131,2869266.089,2874034.831,2882077.969,2882723.978,2714063.159,2720958.403,2724076.289,2694347.564,2691503.5,2695459,2704153.364,2707934.327,2713287.841,2710097.455,2710221.789,2721783.696,2731832.633,2732297.857,2718224.683,2728683.14,2721759.335,2714596.961,2717481.797,,
Montenegro,MNE,Agricultural land (sq. km),AG.LND.AGRI.K2,,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5150,5140,5130,5140,5120,5130,5130,2231.3,2303.2,2314,2557,2563,2568,2570,2579.5,2555.6,2540,2635.2,,
Mongolia,MNG,Agricultural land (sq. km),AG.LND.AGRI.K2,,1406830,1406830,1406830,1406810,1406830,1406830,1406830,1406830,1406520,1406840,1406830,1406830,1406830,1406830,1406830,1255520,1259750,1259170,1247130,1245870,1245190,1245250,1249760,1246070,1245870,1245310,1248890,1252340,1255320,1256560,1261300,1235900,1191240,1184690,1184690,1184690,1288910,1291320,1302820,1304700,1301295,1301180,1142714,1141527,1139278,1147273,1146800,1145070,1142700.562,1142100.3,1141878,1140679.033,1140302.8,1136820,1136644.1,1135607.9,1134671.9,1134330,1131569,1124815.669,1124195.695,1120000,1074672.457,,
Northern Mariana Islands,MNP,Agricultural land (sq. km),AG.LND.AGRI.K2,,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,17,17,17,17,17,17,17,17,17,17,17,5.4,5.4,5.4,5.4,5.4,5.4,,
Mozambique,MOZ,Agricultural land (sq. km),AG.LND.AGRI.K2,,342290,342400,342500,342580,342680,342740,343000,344000,345040,345890,345890,346080,346600,346600,346800,346800,346800,346800,346800,346800,347300,348100,348100,349100,349600,350100,351100,351600,352100,352600,354790,356980,359170,361360,363550,365740,367930,370120,372310,374500,376715.86,378931.72,381147.58,383363.44,385579.3,387795.16,390011.02,392226.88,394442.74,396658.6,398722.88,400787.16,403182.44,405152.72,407527,410870.1,413478,415013.32,415192.32,415046.32,415006.32,414993.32,415123.32,,
Mauritania,MRT,Agricultural land (sq. km),AG.LND.AGRI.K2,,395220,395220,395230,395230,395230,395230,395230,395230,395330,395330,394930,394930,394800,394500,394460,394490,394500,394460,394490,394640,394840,395040,395240,395350,395550,395750,395950,396150,396350,396560,396660,396780,396900,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,397100,,
Mauritius,MUS,Agricultural land (sq. km),AG.LND.AGRI.K2,,990,1000,1000,1000,1010,990,1050,1110,1110,1120,1120,1130,1130,1130,1130,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1130,1117.447,1106.17,1094.894,1090,1070,1054.894,1034.681,1013.191,998.085,1006.809,984.255,996.809,1020,1000,990,980,960,940,920,910,910,910,890,870,860,860,860,860,860,860,860,860,860,860,859.574,,
Malawi,MWI,Agricultural land (sq. km),AG.LND.AGRI.K2,,32000,33000,33500,34000,36030,36530,36050,37070,37570,37070,38570,39070,39570,39600,39100,39120,39150,39680,39700,38300,39300,40300,39400,39900,40050,41050,41100,41150,41650,42180,43200,42700,42700,40700,42800,43800,44300,45800,46800,47300,48300,48300,49800,49800,51800,52850,52850,54350,54850,54850,54850,54850,55450,56510,57060,57620,58170,58730,59280,59840,60500,60500,60500,,
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,,30847.4,31509.5,32758.7,33380.2,34973.4,35081.3,35716.8,37003,37559.4,38850.1,39587.8,40800.3,41608.9,42214.7,43541.4,44396.2,45707.4,47300,48391.1,49170,50447.9,51077.9,52054.4,52161.2,54157.5,57199,60734,63838,67217,67566,67945,68065,68914,69909,69660,69611,69587,69447,69471,69387,69470,70375,71162.4,71317,71344.1,70752,71072,71504,72200,73893,75306,78292,80593,80890,85699.7,85710,85710,85710,85710,85710,85710,85710,85710,,
North America,NAC,Agricultural land (sq. km),AG.LND.AGRI.K2,,5093524,5062713,5041603,5021664,4994644,4992514,4988734,4992263,4987433,5024945,5000332,4977369,4955406,4932623,4932893,4933172.9,4931163,4905733,4901983,4898233,4894533,4926113,4925333,4924553,4923773,4922981.92,4879733,4880993,4882253,4883513,4884815.464,4868943,4843453,4824683,4814004,4774984,4761004,4758274,4751504,4756864,4762525.608,4751554,4749691.2,4747828.4,4745965.6,4734832.8,4728660,4743131.236,4757603.472,4772075.707,4786504.943,4807450.179,4816698.828,4825947.477,4835206.125,4844394.774,4851109.423,4839920.073,4826500.723,4809391.373,4796722.024,4786176.674,4784156.674,,
Namibia,NAM,Agricultural land (sq. km),AG.LND.AGRI.K2,,386420,386420,386420,386460,386460,386460,386490,386490,386490,386510,386530,386530,386530,386530,386530,386550,386550,386560,386560,386570,386570,386570,386620,386620,386620,386620,386620,386620,386620,386620,386620,386620,387000,387500,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388080,388080,388080,388090,388090,388090,388090,388090,388100,388100,388110,388110,388110,388110,388120,388120,388120,,
New Caledonia,NCL,Agricultural land (sq. km),AG.LND.AGRI.K2,,2610,2610,2610,2620,2620,2620,2620,2630,2630,2630,2630,2640,2640,2640,2640,2650,2650,2650,2650,2650,2650,2720,2800,2900,2780,2670,2560,2460,2360,2320,2290,2300,2300,2310,2330,2350,2380,2400,2430,2450,2480,2500,2436,2366,2301,2246,2181,2106,2056,1986,1903,1840.34,1837.3,1837.3,1840.3,1840.3,1840.3,1840.3,1840.3,1840.3,1840.3,1840.3,1840.3,,
Niger,NER,Agricultural land (sq. km),AG.LND.AGRI.K2,,315000,315000,315000,315000,315000,315000,315000,321770,321760,312000,312300,311770,308140,297800,297800,297800,297800,297800,299580,307200,302800,303600,310100,307800,307800,312800,310120,313000,314050,330470,341050,350000,350000,350000,360000,360000,360000,360000,370000,370000,380000,380000,384120,384720,429650,429890,437820,437820,437820,439820,444820,447820,456820,456820,456950,463950,465950,465950,465950,465977,465985,465991,465985,,
Nigeria,NGA,Agricultural land (sq. km),AG.LND.AGRI.K2,,541760,543230,544710,546180,547650,548130,545600,547080,549550,551520,553000,554470,555940,557420,558890,560360,559160,560240,563320,565410,566490,567580,568660,571730,574820,576900,577730,579640,581010,587140,594350,605960,609570,619180,640790,642400,644000,652110,653600,655080,655710.404,657057.273,658399.125,659607.441,661933.737,660287.34,663550.067,664199.899,667688.418,668889.495,669338.249,671740.606,669856.869,671188.418,673283.3,675363.704,677040.673,680680.101,682210.404,686894.646,689142.862,691874.343,693982.088,,
Nicaragua,NIC,Agricultural land (sq. km),AG.LND.AGRI.K2,,34300,34300,34680,34880,35180,35800,35800,35800,35850,35850,36050,36100,36200,36300,36300,36300,37300,37350,37400,37450,38270,38290,38300,38830,38550,38570,38890,39400,39930,40250,40600,41200,41900,42200,45530,46540,48080,49130,50180,51410,51750,51990,52170,52250,52500,52080,51750,51320,50890,50500,50709,50730,50730,50730,50730,50730,50810,50840,50840,50910,50910,50910,50910,,
Netherlands,NLD,Agricultural land (sq. km),AG.LND.AGRI.K2,,22969,22873,22769,22578,22473,22481,22417,22347,22182,22013,21364,21217,21080,20991,20871,20799,20658,20503,20368,20372,20305,20274,20088,20149,20198,20180,20143,20154,20059,20180,19695,19638,19669,19504,19647,19506,19633,19158,19726,19596,19227,19401,19137,19494,19377,19196,19144,19293,19174,18723,18584,18417,18476,18391,18460,18150,18190,18230,18168,18144.5,18120,18040,18030,,
Norway,NOR,Agricultural land (sq. km),AG.LND.AGRI.K2,,10340,10310,10280,10190,10110,10050,10000,9940,9860,9540,9310,9100,9040,9010,8980,8960,8990,9000,9540,9360,9360,9420,9450,9540,9570,9690,9700,9760,9910,9760,10100,10030,10130,10300,11270,11320,10380,10470,10380,10420,10470,10460,10400,10400,10360,10350,10320,10248,10142.6,10059,9990,9928,9871.428,9867.6,9860.3,9836.61,9851.12,9862.8,9842.54,9859.62,9850,9850,9820,,
Nepal,NPL,Agricultural land (sq. km),AG.LND.AGRI.K2,,35530,35530,35630,35530,35530,35530,35670,35670,35670,37020,37020,38220,39530,39940,40090,40250,40400,40550,40700,40850,41030,41066,41102,41138,41164,41320,41346,41382,41408,41444,41470,41582,41694,41806,41918,42030,42142,42254,42366,42491,42590,42410,42270,42180,42020,41850,41660,41520,41400,41260,41266,40876.453,40561.921,40378.167,40086.468,39752.701,39478.703,38666.261,38381.798,37989.328,37729.584,37445,37441,,
St. Kitts and Nevis,KNA,Agricultural land (sq. km),AG.LND.AGRI.K2,,200,200,200,200,200,200,200,200,180,150,150,150,150,150,150,150,150,150,150,150,150,140,140,130,130,120,120,120,120,120,120,120,120,100,100,90,90,90,100,95,93,81,81,80.3,50,50.1,50.9,51,55,57,60,60,60,60,60,60,60,60,60,60,60,60,60,,
New Zealand,NZL,Agricultural land (sq. km),AG.LND.AGRI.K2,,131630,132480,132880,133160,132520,132330,132470,132480,130910,130880,130860,134858,134816.5,134775,139435,143535,142762,144979,144430,145910,151875,146200,145915,144730,143930,143890,142740,141900,141005,139170,137585.833,136012.539,134435.345,132857.919,131280.648,129703.315,128126.617,126549.997,124973.449,123397.124,121820.813,120244.045,118580,118900,117120,113750,114870,113740,114900,114080,113710,112094,111060,111160,107120,106140,106440,104980,103450,101540,101750,97470,97110,,
OECD members,OED,Agricultural land (sq. km),AG.LND.AGRI.K2,,14059937.45,14059514.32,14072868.78,14077547.1,14097265.91,14101484.26,14119997.64,14357906.61,14333552.19,14172871.99,14203934.67,14188971,14147059.5,14144966,14137092,14151383.9,14056334,14083363,14051211.29,14065040.57,14062271.88,14024041.39,13963034.05,13995596.56,13998218.52,13815067.94,13809622.96,13815716.04,13777848.27,13745787.3,13716522.62,13717702.33,13620411.92,13685554.42,13586628.22,13567106.42,13513430.22,13534468.24,13421558.53,13422839.69,13383906.07,13266331.1,13166396.19,12728848.96,12876963.03,12834278.09,12694487.89,12585738.56,12524731.46,12424661.95,12603536.95,12524224.39,12381521.08,12391796.2,12125076.73,12063507.44,12331495.85,12177761.28,12201607.61,12133687.73,12183838.71,12150623.21,12107023.84,,
Oman,OMN,Agricultural land (sq. km),AG.LND.AGRI.K2,,10350,10350,10350,10360,10360,10360,10380,10400,10400,10420,10420,10440,10450,10460,10470,10480,10490,10510,10510,10510,10510,10510,10550,10590,10610,10670,10700,10730,10770,10800,10800,10830,10720,10720,10710,10710,10700,10710,10710,11730,11736,12734,13730,14720,14650,14630,14650,14572,14544,14432,14368,14238,14195,14198,14340,14360,14509.2,14588.9,14588.9,14589.3,14662.2,14662.2,14717.3,,
Other small states,OSS,Agricultural land (sq. km),AG.LND.AGRI.K2,,81170,81270,81250,81300,81380,81440,81570,81670,81620,80650,80500,80620,80582,79160,76343,76889,77051,77073,76525,76015,76019,76140,76320,76330,76328,76812,76864,76644,76351.447,76202.17,77081.894,77401,77202,74963.894,74861.681,75351.191,75746.085,75944.809,75992.255,76417.809,76352,74640,76076,75495,76729,76567,76399,75631,76024,75996.733,75986.3,76061,73154.865,73375.8,73729.6,73830.2,73661.5,73791.769,73709.584,73720.58,73692.663,73716.403,71582.147,,
Pakistan,PAK,Agricultural land (sq. km),AG.LND.AGRI.K2,,357300,358400,358800,363550,372350,374150,374700,371700,357000,358650,354850,355050,364000,357400,360350,357120,359130,364170,363370,374160,365040,385090,364090,375000,371180,355710,366710,353470,358600,352060,352700,353800,357500,357900,360260,361720,366690,367600,367560,366980,369720,368840,368420,360450,359650,361350,360130,353130,352770,352420,359360,360630,362800,362520,362020,367940,370030,369530,362740,366730,360140,359470,359950,,
Panama,PAN,Agricultural land (sq. km),AG.LND.AGRI.K2,,16240,16340,16440,16480,16580,16680,16690,16790,16870,16840,17130,17430,17630,17850,18060,18270,18490,18500,18520,18550,18820,19140,19410,19660,19950,20200,20450,20700,21000,21240,21340,21500,21500,21350,21320,21320,21400,21490,21570,22300,22404,22378,22352,22326,22300,22244,22318,22292,22316,22663.9,22630,22530,22430,22330,22230,22130,22030,21930,21830,21741,21813.16,21813.16,21899.662,,
Peru,PER,Agricultural land (sq. km),AG.LND.AGRI.K2,,170850,172280,177280,177470,178290,177540,177630,178090,178480,179420,179510,185650,187930.061,190210.121,192490.182,194770.242,197050.303,199330.364,201610.424,203890.485,206170.546,208450.606,210730.667,213010.727,215290.788,217570.848,219850.909,222130.97,224411.03,226691.091,225892.818,225094.545,224296.273,223498,224444.794,225391.587,226338.38,227285.174,228231.967,229178.761,230125.554,231072.348,232019.141,232965.935,233912.728,234859.522,235806.315,236753.109,237699.902,238646.696,239593.489,240540.283,240201.642,240074.002,243138.04,240000,242501.08,240945.89,238632.9,244809.895,250986.89,243855.6,243855.6,,
Philippines,PHL,Agricultural land (sq. km),AG.LND.AGRI.K2,,77130,77920,78720,81520,81320,81300,83050,82810,82530,83100,82790,84300,85960,88620,91920,96740,100900,101400,103940,106250,106700,107400,107800,108200,109100,109800,110200,110600,111000,111400,111570,111150,110650,110150,110150,111050,113350,112850,112350,112340,111840,111350,112400,114700,113550,115800,117900,120100,121000,121000,122600,124300,124690,124980,125270,125560,125900,126130,126360,126590,126830,126402,127226,,
Palau,PLW,Agricultural land (sq. km),AG.LND.AGRI.K2,,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,,
St. Lucia,LCA,Agricultural land (sq. km),AG.LND.AGRI.K2,,170,170,180,180,180,180,190,190,190,190,200,200,200,199,200,200,200,200,202,205,208,210,212,215,218,212,210,210,210,209,198,197,197,195,180,174,170,155,154,142,139,131,124,111,109,101,99.3,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,,
Poland,POL,Agricultural land (sq. km),AG.LND.AGRI.K2,,203220,202620,201840,201300,199460,199470,198190,197770,195570,195430,195080,193710,193260,192570,192240,191990,191590,191110,190480,190070,189100,188910,188790,189390,189140,188790,188690,188200,188070,187930,187530,187430,187150,187070,186220,184740,184570,184430,184350,184130,177880,168990,161690,163270,159060,159570,154690,156010,156190,144490,147790,145290,144100,144240,143710,143740,144620,145120,145230,147330,144997,141760,145800,,
Pre-demographic dividend,PRE,Agricultural land (sq. km),AG.LND.AGRI.K2,,5987566.29,5995657.739,6013888.879,6025299.799,6033405.638,6038346.678,6041251.148,6056737.127,6064839.367,6069891.037,6086988.716,6093469.706,6098921.896,6097951.945,6112961.93,6120593.54,6124061.47,6138565.92,6143925.569,6155243.909,6168280.379,6177288.088,6190722.788,6201995.783,6233702.297,6250062.251,6253312.786,6269405.95,6274668.745,6297526.649,6325283.073,6359805.82,6467248.377,6501175.809,6548358.603,6568147.174,6593373,6621239.721,6660504.53,6690730.656,6714132.88,6733390.397,6768568.9,6780139.261,6850386.621,6869643.559,6897170.726,6919680.137,6957607.554,7001338.329,7044902.477,8491984.162,8536643.696,8572389.416,8609023.232,8631116.648,8661752.838,8706509.88,8725543.28,8745932.171,8766502.055,8786650.548,8802589.325,,
Puerto Rico (US),PRI,Agricultural land (sq. km),AG.LND.AGRI.K2,,6160,6010,6050,5850,6090,5810,5680,5660,5620,5520,5300,5150,4920,4940,4930,4930,4910,4950,4860,4750,4670,4670,4660,4640,4610,4630,4620,4620,4500,4350,4200,4100,3110,3090,3090,3090,2910,2725,2599,2472,2347,2220,2156,2090,2024,1958,1890,1907,1923,1939,1955,1968,1922,1876,1830,1784,1738,1689,1689,1689,1689,1689,1689,,
"Korea, Dem. People's Rep.",PRK,Agricultural land (sq. km),AG.LND.AGRI.K2,,22251,22258,22261,22261,22271,22284,22289,22294,22295,22320,22475,22455,23010,23053,23218,23268,23316,23346,23370,24372,24491,24584,24701,24830,24970,24973,24981,24982,24986,25044.65,25257.03,25279.67,25185.95,26314.06,26208.09,25242.22,25246.74,25251,25266.23,25291.8,25323.7,25335.73,25343.25,25388.78,25904.96,25945.29,25966.22,26562.92,26662.21,26732.88,26321,26313,26313,26291.43,26305.93,26030,25970,25980,25950,25965,25960,25952,25953,,
Portugal,PRT,Agricultural land (sq. km),AG.LND.AGRI.K2,,38750,38810,38870,38930,38990,39050,39110,39130,39230,39290,39350,39410,39460,39510,39560,39610,39660,39710,39760,39790,39820,39850,39880,39910,39940,39970,40010,40050,40050,39630,39200,38780,39590,39520,39240,37300,35820,37225,38630,39563.8,38538.2,38777.2,38136.8,38696.1,38238.9,37576.6,36609.2,37258.6,36955.8,36541.7,36493.6,36644.1,37011,36638.8,36387.8,36190.3,36733.928,37367.665,39505.205,39542.556,39622.955,39197.575,39699.597,,
Paraguay,PRY,Agricultural land (sq. km),AG.LND.AGRI.K2,,104110,105040,106040,107180,108230,109300,110120,110900,111720,112540,113360,114180,114990,116970,118990,121010,122930,124950,126870,128890,130970,132130,133350,134570,135729.84,137087.46,138237.33,139399.76,140630.63,142534.372,144272.424,147421.216,148917.089,151904.891,154815.533,156293.585,157776.477,161733.719,164287.561,166353.333,168829.935,171348.798,173602.402,175751.027,177929.441,180151.666,182154.91,185473.03,186307.869,188508.384,190656.148,192846.633,195022.397,197196.472,199244.289,201303.366,203356.673,205441.98,207531.067,209591.654,211646.411,214270,214270,,
West Bank and Gaza,PSE,Agricultural land (sq. km),AG.LND.AGRI.K2,,4790,4790,4790,4790,4790,4800,4820,4820,4820,4840,4840,4840,4850,4860,4860,4890,4910,4930,4930,4940,4980,5000,5020,5030,5020,5020,5020,5020,5030,5010,4990,4970,4970,4668.296,4749.327,4699.805,4685.332,4700.975,4475.998,4682.131,4649.089,4687.831,4654.969,4658.978,4672.159,4664.403,4673.289,4691.564,4297.5,3749,3872.364,4006.427,4144.291,4204.555,4304.018,4344.182,4297.545,4287.909,4253.273,4078.636,3912,3912,3912,,
Pacific island small states,PSS,Agricultural land (sq. km),AG.LND.AGRI.K2,,5501,5521,5581,5581,5672,5682,5612,5602,5642,5707,5712,5812,5862,5922,6042,6222,6362,6472,6577,6642,6802,6942,7068,7202,7372,7486,7629,7842,7784,7962,7927,7899,7841,7793,7805,7767,7699,7661,7631,7555,7524,7486,7468,7400,7490,7447,7434,7352,7307,7275,7369,7426,7488,7578,7668.2,7598.1,7534,7471.7,7405.1,7401.1,7444.1,7428.1,7441.3,,
Post-demographic dividend,PST,Agricultural land (sq. km),AG.LND.AGRI.K2,,12477707.45,12468227.32,12471019.78,12477711.1,12485147.91,12484657.26,12506231.64,12740297.61,12707272.19,12552978.99,12567214.67,12549017,12503449.5,12499158,12492577,12504563.9,12406766,12428130,12389229.29,12404655.57,12402380.88,12379649.39,12297719.05,12319592.56,12316757.52,12131818.94,12112382.96,12118381.04,12067141.27,12032847.3,11994180.44,11999062.33,11901830.92,11967340.42,11889273.22,11863950.42,11812255.82,11815155.44,11698387.33,11695250.09,11687868.07,11573851.1,11482331.19,11031381.96,11180599.63,11147685.59,11017631.89,10943185.81,10893302.76,10817093.41,11015793.57,10939984.95,10792350.59,10810000.67,10548158.77,10495415.79,10795342.21,10642886.21,10673019.63,10567955.56,10632778.93,10612695.24,10583483.44,,
French Polynesia,PYF,Agricultural land (sq. km),AG.LND.AGRI.K2,,440,440,440,440,437.284,434.567,431.851,429.134,426.418,423.701,420.985,418.268,415.552,412.835,410.119,407.403,404.686,401.97,399.253,396.537,393.82,391.104,388.387,385.671,382.954,380.238,367.521,364.805,362.089,359.372,356.656,353.939,351.223,348.506,345.79,343.073,340.357,337.64,334.924,332.208,329.491,346.775,344.058,341.342,338.625,335.909,333.192,330.476,322.759,320.043,327.326,324.61,319.705,314.799,309.894,304.988,310.083,315.177,310.272,315.366,310.461,305.555,300.65,,
Qatar,QAT,Agricultural land (sq. km),AG.LND.AGRI.K2,,510,510,510,510,510,510,510,510,510,510,510,510,510,520,520,520,520,520,530,550,560,570,580,590,590,600,610,610,600,610,610,640,650,650,650,660,660,660,660,660,663,657,662,652,646,653,660,667,674,681,688,695,702,710,710,710,720,740,740,740,740,740,740,,
Romania,ROU,Agricultural land (sq. km),AG.LND.AGRI.K2,,146010,146880,147240,147420,147910,148350,148380,149720,149680,149300,149350,149430,149040,149290,149460,149550,149600,149650,149670,149640,149480,149630,149810,149920,150200,150380,150930,151090,147580,147690,147980,147900,147930,147980,147970,147820,147980,147470,147810,148570,147980,148180,148000,141300,141800,140390,136300,136340,136210,141560,139820,137330,139050,138300,138580,135210,133780,134140,138260,130490,130790,126780,127150,,
Russian Federation,RUS,Agricultural land (sq. km),AG.LND.AGRI.K2,,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2216310,2187950,2177110,2164000,2161110,2179890,2172870,2167900,2171620,2168610,2166510,2162770,2159800,2156800,2154880,2154630,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2154940,2157010,,
Rwanda,RWA,Agricultural land (sq. km),AG.LND.AGRI.K2,,13150,13250,13350,13450,13550,13650,13750,13830,13970,14040,14480,15080,15050,15840,16120,16390,16650,16800,16970,17150,17600,17750,17900,18080,18190,18300,18420,18530,18540,18780,18750,18350,17550,15500,15500,16010,16510,16710,17170,18260,18970,18880,18860,18830,18810,18840,18780,18800,19060,19220,19430,19590,19800,20060,20070,20050,20050,19490,19040,19586,20044.6,19745.073,18831.31,,
